iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	Ar 	CO2 	H2O 	N2 	O1D 	O 	O2 	O3 	M 	
593 	 5.8678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.1456697570e-19 	8.0859736485e-06 	7.5000809286e-01 	9.4345920670e-09 	4.6373815300e-13 	
594 	 5.8778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.1211079538e-19 	8.0860815609e-06 	7.5000809297e-01 	9.3265928784e-09 	4.6373815300e-13 	
595 	 5.8878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.0968273131e-19 	8.0861882384e-06 	7.5000809308e-01 	9.2198299720e-09 	4.6373815300e-13 	
596 	 5.8978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.0728246163e-19 	8.0862936952e-06 	7.5000809318e-01 	9.1142891958e-09 	4.6373815300e-13 	
597 	 5.9078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.0490966819e-19 	8.0863979452e-06 	7.5000809329e-01 	9.0099565599e-09 	4.6373815300e-13 	
598 	 5.9178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.0256403645e-19 	8.0865010022e-06 	7.5000809339e-01 	8.9068182346e-09 	4.6373815300e-13 	
599 	 5.9278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.0024525549e-19 	8.0866028800e-06 	7.5000809349e-01 	8.8048605484e-09 	4.6373815300e-13 	
600 	 5.9378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.9795301795e-19 	8.0867035919e-06 	7.5000809359e-01 	8.7040699865e-09 	4.6373815300e-13 	
601 	 5.9478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.9568701999e-19 	8.0868031514e-06 	7.5000809369e-01 	8.6044331886e-09 	4.6373815300e-13 	
602 	 5.9578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.9344696122e-19 	8.0869015717e-06 	7.5000809379e-01 	8.5059369474e-09 	4.6373815300e-13 	
603 	 5.9678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.9123254473e-19 	8.0869988657e-06 	7.5000809389e-01 	8.4085682068e-09 	4.6373815300e-13 	
604 	 5.9778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.8904347699e-19 	8.0870950464e-06 	7.5000809398e-01 	8.3123140602e-09 	4.6373815300e-13 	
605 	 5.9878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.8687946782e-19 	8.0871901266e-06 	7.5000809408e-01 	8.2171617487e-09 	4.6373815300e-13 	
606 	 5.9978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.8474023037e-19 	8.0872841187e-06 	7.5000809417e-01 	8.1230986594e-09 	4.6373815300e-13 	
607 	 6.0078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.8262548108e-19 	8.0873770353e-06 	7.5000809427e-01 	8.0301123239e-09 	4.6373815300e-13 	
608 	 6.0178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.8053493964e-19 	8.0874688887e-06 	7.5000809436e-01 	7.9381904164e-09 	4.6373815300e-13 	
609 	 6.0278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.7846832892e-19 	8.0875596911e-06 	7.5000809445e-01 	7.8473207522e-09 	4.6373815300e-13 	
610 	 6.0378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.7642537500e-19 	8.0876494544e-06 	7.5000809454e-01 	7.7574912862e-09 	4.6373815300e-13 	
611 	 6.0478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.7440580707e-19 	8.0877381907e-06 	7.5000809463e-01 	7.6686901112e-09 	4.6373815300e-13 	
612 	 6.0578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.7240935742e-19 	8.0878259115e-06 	7.5000809472e-01 	7.5809054561e-09 	4.6373815300e-13 	
613 	 6.0678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.7043576142e-19 	8.0879126287e-06 	7.5000809480e-01 	7.4941256846e-09 	4.6373815300e-13 	
614 	 6.0778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.6848475747e-19 	8.0879983535e-06 	7.5000809489e-01 	7.4083392938e-09 	4.6373815300e-13 	
615 	 6.0878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.6655608693e-19 	8.0880830975e-06 	7.5000809497e-01 	7.3235349124e-09 	4.6373815300e-13 	
616 	 6.0978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.6464949418e-19 	8.0881668718e-06 	7.5000809506e-01 	7.2397012990e-09 	4.6373815300e-13 	
617 	 6.1078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.6276472646e-19 	8.0882496876e-06 	7.5000809514e-01 	7.1568273411e-09 	4.6373815300e-13 	
618 	 6.1178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.6090153396e-19 	8.0883315558e-06 	7.5000809522e-01 	7.0749020536e-09 	4.6373815300e-13 	
619 	 6.1278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.5905966969e-19 	8.0884124872e-06 	7.5000809530e-01 	6.9939145768e-09 	4.6373815300e-13 	
620 	 6.1378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.5723888952e-19 	8.0884924926e-06 	7.5000809538e-01 	6.9138541755e-09 	4.6373815300e-13 	
621 	 6.1478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.5543895208e-19 	8.0885715826e-06 	7.5000809546e-01 	6.8347102373e-09 	4.6373815300e-13 	
622 	 6.1578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.5365961878e-19 	8.0886497677e-06 	7.5000809554e-01 	6.7564722713e-09 	4.6373815300e-13 	
623 	 6.1678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.5190065378e-19 	8.0887270581e-06 	7.5000809562e-01 	6.6791299068e-09 	4.6373815300e-13 	
624 	 6.1778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.5016182391e-19 	8.0888034643e-06 	7.5000809569e-01 	6.6026728917e-09 	4.6373815300e-13 	
625 	 6.1878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.4844289868e-19 	8.0888789962e-06 	7.5000809577e-01 	6.5270910912e-09 	4.6373815300e-13 	
626 	 6.1978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.4674365023e-19 	8.0889536639e-06 	7.5000809584e-01 	6.4523744868e-09 	4.6373815300e-13 	
627 	 6.2078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.4506385334e-19 	8.0890274773e-06 	7.5000809592e-01 	6.3785131742e-09 	4.6373815300e-13 	
628 	 6.2178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.4340328532e-19 	8.0891004461e-06 	7.5000809599e-01 	6.3054973630e-09 	4.6373815300e-13 	
629 	 6.2278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.4176172608e-19 	8.0891725801e-06 	7.5000809606e-01 	6.2333173745e-09 	4.6373815300e-13 	
630 	 6.2378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.4013895800e-19 	8.0892438887e-06 	7.5000809614e-01 	6.1619636410e-09 	4.6373815300e-13 	
631 	 6.2478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3853476599e-19 	8.0893143815e-06 	7.5000809621e-01 	6.0914267042e-09 	4.6373815300e-13 	
632 	 6.2578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3694893740e-19 	8.0893840678e-06 	7.5000809628e-01 	6.0216972141e-09 	4.6373815300e-13 	
633 	 6.2678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3538126203e-19 	8.0894529568e-06 	7.5000809634e-01 	5.9527659277e-09 	4.6373815300e-13 	
634 	 6.2778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3383153206e-19 	8.0895210576e-06 	7.5000809641e-01 	5.8846237080e-09 	4.6373815300e-13 	
635 	 6.2878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3229954209e-19 	8.0895883793e-06 	7.5000809648e-01 	5.8172615224e-09 	4.6373815300e-13 	
636 	 6.2978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3078508903e-19 	8.0896549307e-06 	7.5000809655e-01 	5.7506704416e-09 	4.6373815300e-13 	
637 	 6.3078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2928797214e-19 	8.0897207207e-06 	7.5000809661e-01 	5.6848416389e-09 	4.6373815300e-13 	
638 	 6.3178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2780799297e-19 	8.0897857581e-06 	7.5000809668e-01 	5.6197663881e-09 	4.6373815300e-13 	
639 	 6.3278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2634495534e-19 	8.0898500513e-06 	7.5000809674e-01 	5.5554360635e-09 	4.6373815300e-13 	
640 	 6.3378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2489866532e-19 	8.0899136090e-06 	7.5000809681e-01 	5.4918421376e-09 	4.6373815300e-13 	
641 	 6.3478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2346893119e-19 	8.0899764396e-06 	7.5000809687e-01 	5.4289761808e-09 	4.6373815300e-13 	
642 	 6.3578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2205556345e-19 	8.0900385513e-06 	7.5000809693e-01 	5.3668298600e-09 	4.6373815300e-13 	
643 	 6.3678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2065837473e-19 	8.0900999525e-06 	7.5000809699e-01 	5.3053949373e-09 	4.6373815300e-13 	
644 	 6.3778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1927717985e-19 	8.0901606512e-06 	7.5000809705e-01 	5.2446632693e-09 	4.6373815300e-13 	
645 	 6.3878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1791179570e-19 	8.0902206555e-06 	7.5000809711e-01 	5.1846268058e-09 	4.6373815300e-13 	
646 	 6.3978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1656204131e-19 	8.0902799733e-06 	7.5000809717e-01 	5.1252775887e-09 	4.6373815300e-13 	
647 	 6.4078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1522773777e-19 	8.0903386125e-06 	7.5000809723e-01 	5.0666077508e-09 	4.6373815300e-13 	
648 	 6.4178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1390870819e-19 	8.0903965809e-06 	7.5000809729e-01 	5.0086095154e-09 	4.6373815300e-13 	
649 	 6.4278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1260477774e-19 	8.0904538861e-06 	7.5000809735e-01 	4.9512751944e-09 	4.6373815300e-13 	
650 	 6.4378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1131577358e-19 	8.0905105358e-06 	7.5000809740e-01 	4.8945971879e-09 	4.6373815300e-13 	
651 	 6.4478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1004152484e-19 	8.0905665374e-06 	7.5000809746e-01 	4.8385679831e-09 	4.6373815300e-13 	
652 	 6.4578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0878186262e-19 	8.0906218984e-06 	7.5000809751e-01 	4.7831801529e-09 	4.6373815300e-13 	
653 	 6.4678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0753661994e-19 	8.0906766260e-06 	7.5000809757e-01 	4.7284263555e-09 	4.6373815300e-13 	
654 	 6.4778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0630563174e-19 	8.0907307276e-06 	7.5000809762e-01 	4.6742993331e-09 	4.6373815300e-13 	
655 	 6.4878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0508873484e-19 	8.0907842103e-06 	7.5000809768e-01 	4.6207919108e-09 	4.6373815300e-13 	
656 	 6.4978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0388576795e-19 	8.0908370812e-06 	7.5000809773e-01 	4.5678969959e-09 	4.6373815300e-13 	
657 	 6.5078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0269657160e-19 	8.0908893473e-06 	7.5000809778e-01 	4.5156075771e-09 	4.6373815300e-13 	
658 	 6.5178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0152098816e-19 	8.0909410154e-06 	7.5000809783e-01 	4.4639167231e-09 	4.6373815300e-13 	
659 	 6.5278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0035886180e-19 	8.0909920926e-06 	7.5000809788e-01 	4.4128175821e-09 	4.6373815300e-13 	
660 	 6.5378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.9210038472e-20 	8.0910425855e-06 	7.5000809794e-01 	4.3623033806e-09 	4.6373815300e-13 	
661 	 6.5478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.8074365899e-20 	8.0910925008e-06 	7.5000809799e-01 	4.3123674228e-09 	4.6373815300e-13 	
662 	 6.5578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.6951693541e-20 	8.0911418451e-06 	7.5000809803e-01 	4.2630030894e-09 	4.6373815300e-13 	
663 	 6.5678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.5841872582e-20 	8.0911906250e-06 	7.5000809808e-01 	4.2142038369e-09 	4.6373815300e-13 	
664 	 6.5778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.4744755911e-20 	8.0912388469e-06 	7.5000809813e-01 	4.1659631968e-09 	4.6373815300e-13 	
665 	 6.5878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.3660198100e-20 	8.0912865172e-06 	7.5000809818e-01 	4.1182747746e-09 	4.6373815300e-13 	
666 	 6.5978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.2588055385e-20 	8.0913336423e-06 	7.5000809823e-01 	4.0711322490e-09 	4.6373815300e-13 	
667 	 6.6078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.1528185650e-20 	8.0913802283e-06 	7.5000809827e-01 	4.0245293710e-09 	4.6373815300e-13 	
668 	 6.6178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.0480448403e-20 	8.0914262815e-06 	7.5000809832e-01 	3.9784599631e-09 	4.6373815300e-13 	
669 	 6.6278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.9444704763e-20 	8.0914718079e-06 	7.5000809836e-01 	3.9329179187e-09 	4.6373815300e-13 	
670 	 6.6378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.8420817437e-20 	8.0915168135e-06 	7.5000809841e-01 	3.8878972009e-09 	4.6373815300e-13 	
671 	 6.6478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.7408650704e-20 	8.0915613044e-06 	7.5000809845e-01 	3.8433918422e-09 	4.6373815300e-13 	
672 	 6.6578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.6408070396e-20 	8.0916052864e-06 	7.5000809850e-01 	3.7993959429e-09 	4.6373815300e-13 	
673 	 6.6678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.5418943883e-20 	8.0916487654e-06 	7.5000809854e-01 	3.7559036714e-09 	4.6373815300e-13 	
674 	 6.6778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.4441140050e-20 	8.0916917471e-06 	7.5000809858e-01 	3.7129092625e-09 	4.6373815300e-13 	
675 	 6.6878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.3474529286e-20 	8.0917342371e-06 	7.5000809863e-01 	3.6704070172e-09 	4.6373815300e-13 	
676 	 6.6978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.2518983462e-20 	8.0917762412e-06 	7.5000809867e-01 	3.6283913014e-09 	4.6373815300e-13 	
677 	 6.7078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.1574375915e-20 	8.0918177649e-06 	7.5000809871e-01 	3.5868565459e-09 	4.6373815300e-13 	
678 	 6.7178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.0640581435e-20 	8.0918588136e-06 	7.5000809875e-01 	3.5457972451e-09 	4.6373815300e-13 	
